path	bytes	lines	extension	test_code
tests/unit/plugins/transaction_summary_tests.rs	33857	969	.rs	1
tests/unit/plugins/udp_endpoint_tests.rs	3102	75	.rs	1
tests/unit/plugins/udp_logging_tests.rs	52180	1564	.rs	1
tests/unit/plugins/udp_rate_limiting_tests.rs	23769	679	.rs	1
tests/unit/plugins/waf_tests.rs	130678	3869	.rs	1
tests/unit/plugins/ws_frame_logging_tests.rs	45719	1329	.rs	1
tests/unit/plugins/ws_logging_tests.rs	49859	1359	.rs	1
tests/unit/plugins/ws_message_size_limiting_tests.rs	4585	127	.rs	1
tests/unit/plugins/ws_rate_limiting_tests.rs	27816	915	.rs	1
tests/unit/secrets/aws_tests.rs	1292	49	.rs	1
tests/unit/secrets/azure_tests.rs	5762	198	.rs	1
tests/unit/secrets/env_tests.rs	1142	35	.rs	1
tests/unit/secrets/file_tests.rs	5164	155	.rs	1
tests/unit/secrets/gcp_tests.rs	1236	49	.rs	1
tests/unit/secrets/mod.rs	267	12	.rs	1
tests/unit/secrets/redaction_tests.rs	68506	1668	.rs	1
tests/unit/secrets/resolve_tests.rs	25115	673	.rs	1
tests/unit/secrets/vault_tests.rs	3506	119	.rs	1
tests/unit/tls/inventory_public_metadata_tests.rs	5065	138	.rs	1
tests/unit/tls/mod.rs	100	3	.rs	1
tests/unit/tls/san_allow_list_verifier_tests.rs	9005	264	.rs	1
tests/unit/tls/source_redaction_tests.rs	13239	323	.rs	1
tests/unit_tests.rs	526	14	.rs	1
vendor/h3-0.0.8-ferrum-patched/Cargo.toml	2555	137	.toml	0
vendor/h3-0.0.8-ferrum-patched/README.md	3749	81	.md	0
vendor/h3-0.0.8-ferrum-patched/src/buf.rs	4300	182	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/client/builder.rs	4347	148	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/client/connection.rs	17897	487	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/client/mod.rs	214	12	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/client/stream.rs	11510	303	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/config.rs	7067	179	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/connection.rs	49591	1184	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/error/codes.rs	4530	159	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/error/connection_error_creators.rs	7501	209	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/error/error.rs	6588	196	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/error/internal_error.rs	4131	98	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/error/mod.rs	663	18	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/ext.rs	3236	105	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/frame.rs	25117	724	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/lib.rs	2450	71	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/proto/coding.rs	1504	66	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/proto/frame.rs	25063	762	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/proto/headers.rs	21442	637	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/proto/mod.rs	134	8	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/proto/push.rs	983	44	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/proto/stream.rs	5390	219	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/proto/varint.rs	5231	203	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/qpack/block.rs	15940	499	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/qpack/decoder.rs	25845	761	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/qpack/dynamic.rs	44695	1439	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/qpack/encoder.rs	20402	655	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/qpack/field.rs	3072	126	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/qpack/mod.rs	719	39	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/qpack/parse_error.rs	471	21	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/qpack/prefix_int.rs	4828	174	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/qpack/prefix_string/bitwin.rs	558	29	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/qpack/prefix_string/decode.rs	66087	1725	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/qpack/prefix_string/encode.rs	78159	1829	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/qpack/prefix_string/mod.rs	4430	164	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/qpack/static_.rs	13761	360	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/qpack/stream.rs	13243	405	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/qpack/tests.rs	4617	163	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/qpack/vas.rs	8310	290	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/quic.rs	8421	232	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/server/builder.rs	4614	145	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/server/connection.rs	12432	331	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/server/mod.rs	2053	59	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/server/request.rs	9147	259	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/server/stream.rs	7667	244	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/shared_state.rs	3151	103	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/stream.rs	22129	781	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/webtransport/mod.rs	47	2	.rs	0
vendor/h3-0.0.8-ferrum-patched/src/webtransport/session_id.rs	1185	50	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/Cargo.toml	13129	505	.toml	0
vendor/reqwest-0.13.3-ferrum-patched/README.md	2456	74	.md	0
vendor/reqwest-0.13.3-ferrum-patched/src/async_impl/body.rs	12631	484	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/async_impl/client.rs	114745	3157	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/async_impl/h3_client/connect.rs	6869	205	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/async_impl/h3_client/dns.rs	1279	43	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/async_impl/h3_client/mod.rs	3554	116	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/async_impl/h3_client/pool.rs	12817	405	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/async_impl/mod.rs	340	14	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/async_impl/multipart.rs	23519	754	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/async_impl/request.rs	35619	1172	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/async_impl/response.rs	15482	505	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/async_impl/upgrade.rs	2018	75	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/blocking/body.rs	11009	372	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/blocking/client.rs	55031	1523	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/blocking/mod.rs	3545	108	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/blocking/multipart.rs	15146	494	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/blocking/request.rs	35371	1138	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/blocking/response.rs	14237	452	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/blocking/wait.rs	2128	82	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/config.rs	3952	117	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/connect.rs	71012	2144	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/cookie.rs	9048	293	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/dns/gai.rs	769	32	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/dns/hickory.rs	2270	70	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/dns/mod.rs	284	12	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/dns/resolve.rs	5370	193	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/error.rs	13913	477	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/into_url.rs	2880	117	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/lib.rs	12665	397	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/proxy.rs	31142	952	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/redirect.rs	13191	433	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/response.rs	1058	41	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/retry.rs	15720	491	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/tls.rs	29474	889	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/util.rs	3949	130	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/wasm/body.rs	9152	320	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/wasm/client.rs	14124	477	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/wasm/mod.rs	2219	85	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/wasm/multipart.rs	11410	419	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/wasm/request.rs	19061	637	.rs	0
vendor/reqwest-0.13.3-ferrum-patched/src/wasm/response.rs	5827	195	.rs	0
vendor/tokio-tungstenite-0.29.0-ferrum-patched/CHANGELOG.md	4762	122	.md	0
vendor/tokio-tungstenite-0.29.0-ferrum-patched/Cargo.toml	4596	228	.toml	0
vendor/tokio-tungstenite-0.29.0-ferrum-patched/README.md	3029	44	.md	0
vendor/tokio-tungstenite-0.29.0-ferrum-patched/examples/README.md	734	9	.md	1
vendor/tokio-tungstenite-0.29.0-ferrum-patched/examples/autobahn-client.rs	1575	54	.rs	1
vendor/tokio-tungstenite-0.29.0-ferrum-patched/examples/autobahn-server.rs	1374	48	.rs	1
vendor/tokio-tungstenite-0.29.0-ferrum-patched/examples/client.rs	1960	57	.rs	1
vendor/tokio-tungstenite-0.29.0-ferrum-patched/examples/echo-server.rs	1629	53	.rs	1
vendor/tokio-tungstenite-0.29.0-ferrum-patched/examples/interval-server.rs	2071	65	.rs	1
vendor/tokio-tungstenite-0.29.0-ferrum-patched/examples/server-custom-accept.rs	6108	183	.rs	1
vendor/tokio-tungstenite-0.29.0-ferrum-patched/examples/server-headers.rs	2357	84	.rs	1
vendor/tokio-tungstenite-0.29.0-ferrum-patched/examples/server.rs	3133	92	.rs	1
vendor/tokio-tungstenite-0.29.0-ferrum-patched/src/compat.rs	7010	203	.rs	0
vendor/tokio-tungstenite-0.29.0-ferrum-patched/src/connect.rs	3387	98	.rs	0
vendor/tokio-tungstenite-0.29.0-ferrum-patched/src/handshake.rs	5486	179	.rs	0
vendor/tokio-tungstenite-0.29.0-ferrum-patched/src/lib.rs	15971	461	.rs	0
vendor/tokio-tungstenite-0.29.0-ferrum-patched/src/stream.rs	3359	93	.rs	0
vendor/tokio-tungstenite-0.29.0-ferrum-patched/src/tls.rs	9018	237	.rs	0
vendor/tokio-tungstenite-0.29.0-ferrum-patched/tests/into_inner_with_read_buffer.rs	1829	57	.rs	1
vendor/tungstenite-0.29.0-ferrum-patched/CHANGELOG.md	8921	157	.md	0
vendor/tungstenite-0.29.0-ferrum-patched/Cargo.toml	3837	207	.toml	0
vendor/tungstenite-0.29.0-ferrum-patched/README.md	3475	92	.md	0
vendor/tungstenite-0.29.0-ferrum-patched/benches/buffer.rs	4044	129	.rs	1
vendor/tungstenite-0.29.0-ferrum-patched/benches/e2e.rs	3607	92	.rs	1
vendor/tungstenite-0.29.0-ferrum-patched/benches/read.rs	2932	92	.rs	1
vendor/tungstenite-0.29.0-ferrum-patched/benches/write.rs	2311	78	.rs	1
vendor/tungstenite-0.29.0-ferrum-patched/examples/autobahn-client.rs	1345	49	.rs	1
vendor/tungstenite-0.29.0-ferrum-patched/examples/autobahn-server.rs	1388	47	.rs	1
vendor/tungstenite-0.29.0-ferrum-patched/examples/callback-error.rs	650	23	.rs	1
vendor/tungstenite-0.29.0-ferrum-patched/examples/client.rs	633	21	.rs	1
vendor/tungstenite-0.29.0-ferrum-patched/examples/server.rs	1317	38	.rs	1
vendor/tungstenite-0.29.0-ferrum-patched/examples/srv_accept_unmasked_frames.rs	1860	48	.rs	1
vendor/tungstenite-0.29.0-ferrum-patched/src/buffer.rs	3818	125	.rs	0
vendor/tungstenite-0.29.0-ferrum-patched/src/client.rs	12229	343	.rs	0
vendor/tungstenite-0.29.0-ferrum-patched/src/error.rs	12527	343	.rs	0
vendor/tungstenite-0.29.0-ferrum-patched/src/handshake/client.rs	17592	457	.rs	0
vendor/tungstenite-0.29.0-ferrum-patched/src/handshake/headers.rs	2671	81	.rs	0
vendor/tungstenite-0.29.0-ferrum-patched/src/handshake/machine.rs	6848	190	.rs	0
vendor/tungstenite-0.29.0-ferrum-patched/src/handshake/mod.rs	4470	145	.rs	0
vendor/tungstenite-0.29.0-ferrum-patched/src/handshake/server.rs	11002	325	.rs	0
vendor/tungstenite-0.29.0-ferrum-patched/src/lib.rs	1546	54	.rs	0
vendor/tungstenite-0.29.0-ferrum-patched/src/protocol/frame/coding.rs	8897	291	.rs	0
vendor/tungstenite-0.29.0-ferrum-patched/src/protocol/frame/frame.rs	14397	499	.rs	0
vendor/tungstenite-0.29.0-ferrum-patched/src/protocol/frame/mask.rs	1994	73	.rs	0
vendor/tungstenite-0.29.0-ferrum-patched/src/protocol/frame/mod.rs	13724	398	.rs	0
vendor/tungstenite-0.29.0-ferrum-patched/src/protocol/frame/utf8.rs	4134	194	.rs	0
vendor/tungstenite-0.29.0-ferrum-patched/src/protocol/message.rs	11500	378	.rs	0
vendor/tungstenite-0.29.0-ferrum-patched/src/protocol/mod.rs	41747	1027	.rs	0
vendor/tungstenite-0.29.0-ferrum-patched/src/server.rs	2593	68	.rs	0
vendor/tungstenite-0.29.0-ferrum-patched/src/stream.rs	4884	146	.rs	0
vendor/tungstenite-0.29.0-ferrum-patched/src/tls.rs	8740	243	.rs	0
vendor/tungstenite-0.29.0-ferrum-patched/src/utf8.rs	5999	151	.rs	0
vendor/tungstenite-0.29.0-ferrum-patched/src/util.rs	1449	58	.rs	0
